stock,timestamp,open,high,low,close,volume
GOOGL,2025-08-01 19:59:00,188.4700,188.5000,188.2000,188.4000,216
GOOGL,2025-08-01 19:58:00,188.4800,188.4927,188.2100,188.4700,143
GOOGL,2025-08-01 19:57:00,188.3340,188.5000,188.2100,188.4700,152
GOOGL,2025-08-01 19:56:00,188.4400,188.5200,188.2000,188.5200,2707
GOOGL,2025-08-01 19:55:00,188.4055,188.5100,188.3800,188.3800,47
GOOGL,2025-08-01 19:54:00,188.4900,188.4900,188.4064,188.4064,54
GOOGL,2025-08-01 19:53:00,188.3868,188.6400,188.3868,188.6400,310
GOOGL,2025-08-01 19:52:00,188.4400,188.6100,188.3800,188.4300,256
GOOGL,2025-08-01 19:51:00,188.4900,188.6400,188.3800,188.4400,91
GOOGL,2025-08-01 19:50:00,188.4300,188.6400,188.3800,188.6400,74
GOOGL,2025-08-01 19:49:00,188.4300,188.6400,188.3800,188.4500,127
GOOGL,2025-08-01 19:48:00,188.4400,188.7000,188.4280,188.4400,1146
GOOGL,2025-08-01 19:47:00,188.5100,188.5300,188.4488,188.4500,966
GOOGL,2025-08-01 19:46:00,188.5800,188.7000,188.5100,188.5200,198
GOOGL,2025-08-01 19:45:00,188.5300,188.7000,188.5300,188.5400,43
GOOGL,2025-08-01 19:44:00,188.7000,188.7000,188.6100,188.6100,21
GOOGL,2025-08-01 19:43:00,188.5600,188.7000,188.5100,188.7000,36
GOOGL,2025-08-01 19:42:00,188.5200,188.7000,188.5100,188.5800,127
GOOGL,2025-08-01 19:41:00,188.5300,188.7000,188.5200,188.5800,454
GOOGL,2025-08-01 19:40:00,188.5300,188.7000,188.5300,188.6000,161
GOOGL,2025-08-01 19:39:00,188.5301,188.6000,188.5300,188.5300,427
GOOGL,2025-08-01 19:38:00,188.6000,188.6830,188.5100,188.5300,306
GOOGL,2025-08-01 19:37:00,188.6000,188.7000,188.5300,188.5400,55
GOOGL,2025-08-01 19:36:00,188.7100,188.7100,188.5900,188.5900,40
GOOGL,2025-08-01 19:35:00,188.5300,188.7100,188.5300,188.7055,115
GOOGL,2025-08-01 19:34:00,188.6200,188.7100,188.5300,188.5300,2735
GOOGL,2025-08-01 19:33:00,188.5600,188.5600,188.5600,188.5600,31
GOOGL,2025-08-01 19:32:00,188.5300,188.7100,188.5100,188.5300,92
GOOGL,2025-08-01 19:31:00,188.5300,188.5400,188.5200,188.5300,16
GOOGL,2025-08-01 19:30:00,188.6000,188.7100,188.5000,188.7100,68
GOOGL,2025-08-01 19:29:00,188.6100,188.6100,188.5100,188.6000,71
GOOGL,2025-08-01 19:28:00,188.5600,188.6100,188.5000,188.5000,14
GOOGL,2025-08-01 19:27:00,188.5800,188.6400,188.5601,188.5700,175
GOOGL,2025-08-01 19:26:00,188.5600,188.7100,188.5600,188.7100,112
GOOGL,2025-08-01 19:25:00,188.5600,188.6500,188.5600,188.5600,260
