stock,timestamp,open,high,low,close,volume
AMZN,2025-08-01 19:59:00,215.1000,215.1500,215.0000,215.0900,2461
AMZN,2025-08-01 19:58:00,214.9810,215.1500,214.9700,215.1500,6480
AMZN,2025-08-01 19:57:00,214.9900,215.0000,214.9700,215.0000,2466
AMZN,2025-08-01 19:56:00,214.9800,215.0000,214.9700,214.9705,1204
AMZN,2025-08-01 19:55:00,214.9250,214.9701,214.9000,214.9700,4212
AMZN,2025-08-01 19:54:00,214.9700,214.9700,214.8800,214.9400,2167
AMZN,2025-08-01 19:53:00,214.9800,214.9800,214.8800,214.9700,3198
AMZN,2025-08-01 19:52:00,214.9400,214.9800,214.8800,214.9800,2064
AMZN,2025-08-01 19:51:00,214.8950,214.9800,214.8900,214.9100,1942
AMZN,2025-08-01 19:50:00,214.8900,214.9000,214.8900,214.8999,1516
AMZN,2025-08-01 19:49:00,214.9800,214.9800,214.8997,214.9000,2748
AMZN,2025-08-01 19:48:00,214.9300,214.9800,214.9000,214.9800,2428
AMZN,2025-08-01 19:47:00,214.8900,214.9800,214.8900,214.9400,1402
AMZN,2025-08-01 19:46:00,214.8900,214.9500,214.8800,214.8906,5779
AMZN,2025-08-01 19:45:00,214.9000,214.9000,214.8800,214.8900,2505
AMZN,2025-08-01 19:44:00,214.8980,214.9000,214.8800,214.9000,1152
AMZN,2025-08-01 19:43:00,214.9000,214.9000,214.8800,214.9000,1212
AMZN,2025-08-01 19:42:00,214.9000,214.9000,214.8800,214.8900,1542
AMZN,2025-08-01 19:41:00,214.8808,214.9000,214.8800,214.8900,439
AMZN,2025-08-01 19:40:00,214.8800,214.9000,214.8700,214.8801,1134
AMZN,2025-08-01 19:39:00,214.8950,214.9000,214.8679,214.8800,1169
AMZN,2025-08-01 19:38:00,214.8600,214.9000,214.8600,214.8998,1523
AMZN,2025-08-01 19:37:00,214.8800,214.8800,214.8500,214.8700,925
AMZN,2025-08-01 19:36:00,214.8800,214.8800,214.8500,214.8650,2455
AMZN,2025-08-01 19:35:00,214.8899,214.8900,214.8500,214.8650,3561
AMZN,2025-08-01 19:34:00,214.9000,214.9000,214.8500,214.8802,1741
AMZN,2025-08-01 19:33:00,214.8800,214.9000,214.8750,214.9000,828
AMZN,2025-08-01 19:32:00,214.8900,214.9000,214.8500,214.8900,438
AMZN,2025-08-01 19:31:00,214.9000,214.9600,214.8750,214.9000,266
AMZN,2025-08-01 19:30:00,214.8500,214.9600,214.8500,214.9000,1413
AMZN,2025-08-01 19:29:00,214.8900,214.9000,214.8500,214.8500,1935
AMZN,2025-08-01 19:28:00,214.9100,214.9100,214.8800,214.8800,1310
AMZN,2025-08-01 19:27:00,214.9200,214.9300,214.9000,214.9000,1950
AMZN,2025-08-01 19:26:00,214.9300,214.9500,214.9000,214.9250,858
AMZN,2025-08-01 19:25:00,214.9400,214.9500,214.9200,214.9400,351
AMZN,2025-08-01 19:24:00,214.9500,214.9800,214.9200,214.9500,702
AMZN,2025-08-01 19:23:00,214.9400,214.9800,214.9200,214.9400,957
AMZN,2025-08-01 19:22:00,214.9500,214.9800,214.9400,214.9500,1104
AMZN,2025-08-01 19:21:00,214.9800,214.9800,214.9400,214.9450,610
AMZN,2025-08-01 19:20:00,214.9300,214.9800,214.9000,214.9800,750
AMZN,2025-08-01 19:19:00,214.9300,214.9800,214.9001,214.9800,674
AMZN,2025-08-01 19:18:00,214.9500,214.9600,214.9000,214.9200,1127
AMZN,2025-08-01 19:17:00,214.9500,214.9800,214.9000,214.9400,4008
AMZN,2025-08-01 19:16:00,214.9600,215.0000,214.9500,214.9799,1448
AMZN,2025-08-01 19:15:00,214.9700,214.9750,214.9500,214.9700,679
AMZN,2025-08-01 19:14:00,214.9700,215.0000,214.9500,214.9700,775
AMZN,2025-08-01 19:13:00,214.9400,215.0000,214.9000,214.9700,2040
AMZN,2025-08-01 19:12:00,214.9400,214.9500,214.9000,214.9200,2320
AMZN,2025-08-01 19:11:00,215.0000,215.0000,214.9209,214.9350,4382
AMZN,2025-08-01 19:10:00,214.9600,215.0000,214.9300,215.0000,767
AMZN,2025-08-01 19:09:00,214.9400,215.0000,214.9300,214.9600,1985
AMZN,2025-08-01 19:08:00,214.9301,214.9500,214.9300,214.9500,2870
AMZN,2025-08-01 19:07:00,214.9500,214.9600,214.9232,214.9300,1047
AMZN,2025-08-01 19:06:00,214.9200,214.9600,214.9200,214.9500,1616
AMZN,2025-08-01 19:05:00,214.9400,214.9600,214.9200,214.9600,1676
AMZN,2025-08-01 19:04:00,214.9300,214.9400,214.9200,214.9300,1011
AMZN,2025-08-01 19:03:00,214.9500,214.9500,214.9200,214.9299,1799
AMZN,2025-08-01 19:02:00,214.9500,214.9500,214.9200,214.9499,639
AMZN,2025-08-01 19:01:00,214.9600,214.9700,214.9321,214.9500,862
AMZN,2025-08-01 19:00:00,214.9681,214.9700,214.9200,214.9700,713
AMZN,2025-08-01 18:59:00,214.9900,215.0000,214.9200,214.9700,1273
AMZN,2025-08-01 18:58:00,214.9900,215.0000,214.9200,214.9850,1006
AMZN,2025-08-01 18:57:00,214.9900,214.9900,214.9200,214.9700,932
AMZN,2025-08-01 18:56:00,214.9700,215.0000,214.9100,214.9800,4917
AMZN,2025-08-01 18:55:00,214.9700,214.9900,214.9200,214.9800,15927
AMZN,2025-08-01 18:54:00,214.9500,214.9900,214.9500,214.9800,5556
AMZN,2025-08-01 18:53:00,214.9700,215.0000,214.8500,214.9900,2068
AMZN,2025-08-01 18:52:00,215.0000,215.0000,214.8500,214.9800,4068
AMZN,2025-08-01 18:51:00,214.9700,215.0000,214.9600,214.9800,1605
AMZN,2025-08-01 18:50:00,215.0000,215.0000,214.9600,214.9800,1469
AMZN,2025-08-01 18:49:00,215.0000,215.0000,214.9600,214.9900,243
AMZN,2025-08-01 18:48:00,215.0000,215.0000,214.9600,214.9800,3743
AMZN,2025-08-01 18:47:00,215.0000,215.0000,214.9600,214.9700,1299
AMZN,2025-08-01 18:46:00,214.9900,215.0000,214.9800,215.0000,1119
AMZN,2025-08-01 18:45:00,214.9900,215.0000,214.9800,214.9900,460
AMZN,2025-08-01 18:44:00,214.9900,215.0000,214.9600,214.9803,3214
AMZN,2025-08-01 18:43:00,215.0800,215.0800,214.9600,214.9700,3988
AMZN,2025-08-01 18:42:00,215.0900,215.1000,215.0000,215.0400,6125
AMZN,2025-08-01 18:41:00,215.1000,215.1000,215.0550,215.0900,1372
AMZN,2025-08-01 18:40:00,215.1000,215.1000,215.0100,215.1000,700
AMZN,2025-08-01 18:39:00,215.1500,215.1500,215.0100,215.1000,426
AMZN,2025-08-01 18:38:00,215.0900,215.1500,215.0100,215.1000,680
AMZN,2025-08-01 18:37:00,215.0200,215.1000,215.0000,215.0550,540
AMZN,2025-08-01 18:36:00,215.0400,215.0500,215.0000,215.0000,1220
AMZN,2025-08-01 18:35:00,215.0400,215.1000,215.0000,215.0400,712
AMZN,2025-08-01 18:34:00,215.0300,215.0600,215.0000,215.0300,2580
AMZN,2025-08-01 18:33:00,215.0000,215.0700,215.0000,215.0600,975
AMZN,2025-08-01 18:32:00,215.0400,215.0700,215.0000,215.0689,576
AMZN,2025-08-01 18:31:00,215.0630,215.0700,215.0000,215.0700,341
AMZN,2025-08-01 18:30:00,215.0700,215.0800,215.0000,215.0350,1157
AMZN,2025-08-01 18:29:00,215.0200,215.1400,215.0200,215.0700,1135
AMZN,2025-08-01 18:28:00,215.0800,215.1400,215.0200,215.0800,1926
AMZN,2025-08-01 18:27:00,215.0650,215.0800,215.0200,215.0200,1597
AMZN,2025-08-01 18:26:00,215.0800,215.0800,215.0500,215.0800,1580
AMZN,2025-08-01 18:25:00,215.1500,215.1500,215.0500,215.0650,1500
AMZN,2025-08-01 18:24:00,215.1250,215.1500,215.0500,215.0500,1762
AMZN,2025-08-01 18:23:00,215.1400,215.1500,215.0900,215.1300,1458
AMZN,2025-08-01 18:22:00,215.0900,215.1500,215.0900,215.1400,822
AMZN,2025-08-01 18:21:00,215.1500,215.1500,215.0900,215.1500,465
AMZN,2025-08-01 18:20:00,215.1300,215.1500,215.0900,215.1500,2329
AMZN,2025-08-01 18:19:00,215.1200,215.1400,215.1000,215.1250,296
AMZN,2025-08-01 18:18:00,215.1500,215.1500,215.1000,215.1200,773
AMZN,2025-08-01 18:17:00,215.1200,215.1500,215.1002,215.1200,1946
AMZN,2025-08-01 18:16:00,215.1200,215.1200,215.0900,215.1200,735
AMZN,2025-08-01 18:15:00,215.0700,215.1200,215.0700,215.0900,1874
AMZN,2025-08-01 18:14:00,215.0900,215.0900,215.0500,215.0900,1056
AMZN,2025-08-01 18:13:00,215.0600,215.1000,215.0500,215.0900,1857
AMZN,2025-08-01 18:12:00,215.0850,215.1200,215.0500,215.0500,633
AMZN,2025-08-01 18:11:00,215.1300,215.1300,215.0500,215.0850,1168
AMZN,2025-08-01 18:10:00,215.0900,215.1300,215.0500,215.0900,1392
AMZN,2025-08-01 18:09:00,215.1300,215.1300,215.0500,215.1300,2967
AMZN,2025-08-01 18:08:00,215.1200,215.1300,215.1100,215.1300,1442
AMZN,2025-08-01 18:07:00,215.1300,215.1300,215.1100,215.1200,1446
AMZN,2025-08-01 18:06:00,215.0800,215.1300,215.0500,215.1300,2570
AMZN,2025-08-01 18:05:00,215.1099,215.1100,215.0800,215.0800,1687
AMZN,2025-08-01 18:04:00,215.1150,215.1300,215.1000,215.1050,848
AMZN,2025-08-01 18:03:00,215.1200,215.1300,215.1000,215.1300,1681
AMZN,2025-08-01 18:02:00,215.1000,215.1200,215.0803,215.1199,835
AMZN,2025-08-01 18:01:00,215.1300,215.1300,215.0900,215.1000,3695
AMZN,2025-08-01 18:00:00,215.1200,215.1300,215.1000,215.1300,462
AMZN,2025-08-01 17:59:00,215.1300,215.1300,215.0801,215.1200,2870
AMZN,2025-08-01 17:58:00,215.1200,215.1300,215.1200,215.1299,1224
AMZN,2025-08-01 17:57:00,215.1400,215.1400,214.7500,215.1300,5404
AMZN,2025-08-01 17:56:00,215.1400,215.1400,215.1200,215.1209,1013
AMZN,2025-08-01 17:55:00,215.1200,215.1400,215.1200,215.1400,4273
AMZN,2025-08-01 17:54:00,215.1300,215.1500,215.1000,215.1300,703
AMZN,2025-08-01 17:53:00,215.1350,215.1500,215.1300,215.1495,515
AMZN,2025-08-01 17:52:00,215.1500,215.1500,215.1200,215.1470,2584
AMZN,2025-08-01 17:51:00,215.1200,215.2000,215.1105,215.1991,2194
AMZN,2025-08-01 17:50:00,215.0800,215.1268,215.0700,215.1200,4086
AMZN,2025-08-01 17:49:00,215.0500,215.0800,215.0300,215.0700,803
AMZN,2025-08-01 17:48:00,215.0350,215.0600,215.0200,215.0500,341
AMZN,2025-08-01 17:47:00,242.3694,272.4996,201.6522,215.0300,1349
AMZN,2025-08-01 17:46:00,215.0300,272.6347,202.8489,215.0500,4500
AMZN,2025-08-01 17:45:00,215.0000,272.4996,199.3234,199.3234,10093
AMZN,2025-08-01 17:44:00,214.9997,272.6347,196.6162,272.6347,1008
AMZN,2025-08-01 17:43:00,214.9600,215.0000,214.9301,214.9850,1900
AMZN,2025-08-01 17:42:00,214.9000,215.0000,214.8500,214.9900,5285
AMZN,2025-08-01 17:41:00,214.9400,214.9500,214.8560,214.8560,2934
AMZN,2025-08-01 17:40:00,214.9500,214.9500,214.9000,214.9400,3200
AMZN,2025-08-01 17:39:00,214.9700,215.0000,214.9200,214.9500,3683
AMZN,2025-08-01 17:38:00,214.9900,214.9900,214.9500,214.9650,653
AMZN,2025-08-01 17:37:00,214.9750,215.0100,214.9400,214.9700,1663
AMZN,2025-08-01 17:36:00,214.9500,215.0400,214.9500,214.9500,1152
AMZN,2025-08-01 17:35:00,214.9700,214.9700,214.9500,214.9700,1158
AMZN,2025-08-01 17:34:00,214.9700,214.9700,214.9500,214.9700,671
AMZN,2025-08-01 17:33:00,214.9850,215.0000,214.9400,214.9900,13798
AMZN,2025-08-01 17:32:00,215.0000,215.0300,214.9992,215.0000,3203
AMZN,2025-08-01 17:31:00,215.0400,215.0500,215.0000,215.0100,2131
AMZN,2025-08-01 17:30:00,215.0500,215.0500,215.0100,215.0110,1042
AMZN,2025-08-01 17:29:00,215.0400,215.1000,215.0100,215.0500,1255
AMZN,2025-08-01 17:28:00,214.9800,215.1000,214.9700,214.9803,9758
AMZN,2025-08-01 17:27:00,214.9750,214.9800,214.9700,214.9800,866
AMZN,2025-08-01 17:26:00,214.9800,214.9800,214.9700,214.9799,4896
AMZN,2025-08-01 17:25:00,214.9700,214.9800,214.9700,214.9800,1254
AMZN,2025-08-01 17:24:00,214.9800,214.9800,214.9700,214.9800,2098
AMZN,2025-08-01 17:23:00,214.9750,214.9800,214.9700,214.9750,3364
AMZN,2025-08-01 17:22:00,214.9890,214.9900,214.9500,214.9700,1523
AMZN,2025-08-01 17:21:00,215.0200,215.0500,214.9650,214.9700,5396
AMZN,2025-08-01 17:20:00,215.0000,215.1000,214.9850,215.0100,6503
AMZN,2025-08-01 17:19:00,214.9600,215.0000,214.9500,214.9999,1745
AMZN,2025-08-01 17:18:00,215.0000,215.0000,214.9700,215.0000,430
AMZN,2025-08-01 17:17:00,214.9500,215.0000,214.9500,215.0000,1107
AMZN,2025-08-01 17:16:00,214.9800,214.9800,214.9500,214.9550,14036
AMZN,2025-08-01 17:15:00,214.9999,215.0000,214.9500,214.9792,799
AMZN,2025-08-01 17:14:00,215.0000,215.0000,214.9500,214.9750,1605
AMZN,2025-08-01 17:13:00,214.9950,215.0000,214.9900,214.9902,4146
AMZN,2025-08-01 17:12:00,214.9900,215.0000,214.9900,215.0000,1565
AMZN,2025-08-01 17:11:00,214.9800,215.0000,214.9700,215.0000,6931
AMZN,2025-08-01 17:10:00,214.9700,215.0095,214.9200,214.9700,2366
AMZN,2025-08-01 17:09:00,215.0600,215.0900,214.9200,214.9800,15876
AMZN,2025-08-01 17:08:00,215.0600,215.1000,215.0100,215.0600,1924
AMZN,2025-08-01 17:07:00,215.0800,215.1000,215.0600,215.0800,1427
AMZN,2025-08-01 17:06:00,215.1000,215.1000,215.0350,215.0800,1511
AMZN,2025-08-01 17:05:00,215.0990,215.1300,215.0750,215.0950,999
AMZN,2025-08-01 17:04:00,215.1000,215.1000,215.0400,215.1000,476
AMZN,2025-08-01 17:03:00,215.0940,215.1000,215.0400,215.0700,1146
AMZN,2025-08-01 17:02:00,215.1000,215.1000,215.0400,215.1000,1034
AMZN,2025-08-01 17:01:00,215.1400,215.1400,215.0200,215.1000,2131
AMZN,2025-08-01 17:00:00,215.0800,215.1400,215.0200,215.1399,2110
AMZN,2025-08-01 16:59:00,215.0800,215.1100,214.7500,215.0500,749
AMZN,2025-08-01 16:58:00,215.1099,215.1100,215.0100,215.0500,953
AMZN,2025-08-01 16:57:00,215.1600,215.1600,215.0100,215.0600,2646
AMZN,2025-08-01 16:56:00,215.0886,215.1750,215.0100,215.1500,7594
AMZN,2025-08-01 16:55:00,215.1300,215.1300,214.7500,215.0500,20110
AMZN,2025-08-01 16:54:00,215.1600,215.2000,215.1100,215.1200,4112
AMZN,2025-08-01 16:53:00,215.1500,215.2000,215.1300,215.1700,6203
AMZN,2025-08-01 16:52:00,215.1200,215.1500,215.1000,215.1500,2050
AMZN,2025-08-01 16:51:00,215.1250,232.0200,215.1000,215.1400,5351
AMZN,2025-08-01 16:50:00,215.1300,215.1600,215.1000,215.1500,1575
AMZN,2025-08-01 16:49:00,215.1001,215.1700,215.0900,215.1500,1528
AMZN,2025-08-01 16:48:00,215.0550,215.1400,215.0300,215.1400,2734
AMZN,2025-08-01 16:47:00,215.0300,215.0800,215.0100,215.0300,10820
AMZN,2025-08-01 16:46:00,215.0100,215.0300,215.0000,215.0300,5600
